instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LR1_10_1;1000;1;100;56744.91;3600.01;57;1;625.38;2965.29;7;1555;8.54
LR1_10_2;1000;1;80;49377.63;3600.01;69;1;631.35;2945.03;7;2247;22.90
LR1_10_3;1000;1;54;42719.26;3729.03;78;1;587.38;1789.03;5;2719;1351.88
LR1_10_4;1000;1;28;31455.61;3600.00;98;4;860.41;2651.90;9;1870;86.39
LR1_10_5;1000;1;60;60748.39;3600.00;177;3;1816.22;1756.63;17;740;24.67
LR1_10_6;1000;1;49;49771.43;3600.00;156;3;1368.12;2187.80;35;1647;42.48
LR1_10_7;1000;1;36;39832.31;3600.01;123;3;1080.29;2482.86;26;1633;35.45
LR1_10_8;1000;1;26;29767.75;3600.01;96;2;1104.79;2394.72;6;1949;98.81
LR1_10_9;1000;1;49;53369.24;3600.01;213;4;1670.71;1893.89;24;772;32.96
LR1_10_10;1000;1;39;46468.72;3600.00;192;3;1715.28;1853.74;40;1119;29.01
LR2_10_1;1000;1;18;59306.65;3600.00;172;2;1838.07;1743.23;2;686;15.89
LR2_10_2;1000;1;14;59836.95;3600.01;118;2;1208.06;2356.43;6;1095;33.94
LR2_10_3;1000;1;11;43760.22;3600.00;60;2;1205.02;2388.57;4;432;5.35
LR2_10_4;1000;1;8;30227.24;3600.06;21;2;1237.46;2359.91;0;152;0.73
LR2_10_5;1000;1;14;53837.14;3600.01;87;1;2542.51;1046.45;8;740;10.08
LR2_10_6;1000;1;11;52235.00;3600.00;76;3;2166.44;1426.48;4;579;6.19
LR2_10_7;1000;1;9;41765.65;3600.00;26;1;2527.25;1071.31;1;149;0.56
LR2_10_8;1000;1;7;28847.48;3600.05;18;2;2344.74;1249.89;0;91;0.27
LR2_10_9;1000;1;12;56798.61;3600.01;97;3;2412.10;1178.99;7;560;7.79
LR2_10_10;1000;1;11;48260.81;3600.01;28;1;3096.10;502.85;1;164;0.63
LRC1_10_1;1000;1;82;49231.54;3600.01;102;3;908.86;2675.38;14;1049;14.69
LRC1_10_2;1000;1;72;44992.82;3600.01;88;2;666.77;2914.48;16;1489;18.17
LRC1_10_3;1000;1;53;35855.32;3600.01;81;2;569.55;2960.35;23;1610;69.54
LRC1_10_4;1000;1;40;27530.32;3600.00;54;1;395.32;3190.90;12;1201;12.86
LRC1_10_5;1000;1;73;50122.41;3600.00;121;4;1090.12;2460.22;32;1384;48.74
LRC1_10_6;1000;1;68;44575.32;3600.01;115;2;999.44;2584.01;15;977;15.40
LRC1_10_7;1000;1;61;41371.73;3600.00;134;2;1219.95;2358.80;40;1306;20.27
LRC1_10_8;1000;1;56;41351.90;3600.00;156;3;1182.35;2291.85;45;1694;124.75
LRC1_10_9;1000;1;54;39876.82;3600.00;149;2;1264.78;2306.97;33;1419;27.09
LRC1_10_10;1000;1;49;36544.29;3600.00;118;1;1230.60;2337.25;20;1373;31.07
LRC2_10_1;1000;1;22;34890.32;3600.00;142;3;1193.85;2394.95;8;571;9.54
LRC2_10_2;1000;1;20;33450.55;3600.00;98;3;798.33;2788.74;22;797;12.00
LRC2_10_3;1000;1;16;28988.73;3600.01;54;2;490.67;3104.20;9;506;4.28
LRC2_10_4;1000;1;11;24579.99;3600.01;26;2;317.78;3274.38;0;222;1.37
LRC2_10_5;1000;1;17;36298.78;3600.00;115;2;1498.89;2084.63;26;926;15.53
LRC2_10_6;1000;1;17;31071.38;3600.00;104;1;1552.41;2040.86;13;538;5.79
LRC2_10_7;1000;1;16;33723.56;3600.00;91;2;1391.29;2189.28;6;1069;18.54
LRC2_10_10;1000;1;11;35761.59;3600.00;46;2;2129.11;1466.41;6;373;3.83
